ID_Cliente,Cancelamento,Genero,Idoso,Parceiro,Dependentes,Meses_de_Contrato,Servico_Telefone,Linhas_Multiplas,Tipo_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivos,Suporte_Tecnico,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Fatura_Digital,Forma_Pagamento,Valor_Mensal,Valor_Total,Faixa_Tempo
0277-ORXQS,0,Male,0,1,1,66.0,0,no phone service,DSL,0,0,0,1,1,1,Two year,0,Bank transfer (automatic),50.55,3364.55,61-72
0278-YXOOG,1,Male,0,0,0,5.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,21.05,113.85,0-12
0280-XJGEX,1,Male,0,0,0,49.0,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),103.7,5036.3,49-60
0281-CNTZX,0,Male,0,1,0,63.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,1,Bank transfer (automatic),19.95,1234.8,61-72
0282-NVSJS,0,Female,1,1,1,12.0,0,no phone service,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,29.3,355.9,0-12
0285-INHLN,0,Male,0,1,1,27.0,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),54.75,1510.3,25-36
0289-IVARM,0,Female,0,0,0,35.0,1,0,DSL,1,1,1,0,0,0,Month-to-month,0,Electronic check,60.55,1982.6,25-36
0292-WEGCH,0,Female,0,1,1,54.0,1,1,DSL,0,1,1,1,1,1,Month-to-month,1,Electronic check,86.2,4524.05,49-60
0295-PPHDO,1,Male,0,0,0,1.0,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.45,95.45,0-12
0295-QVKPB,0,Male,0,0,0,5.0,1,0,DSL,0,0,1,1,1,0,Month-to-month,1,Credit card (automatic),63.95,318.1,0-12
0297-RBCSG,0,Male,0,0,0,19.0,1,0,DSL,0,1,0,1,0,1,One year,1,Bank transfer (automatic),65.35,1231.85,13-24
0298-XACET,0,Male,0,1,1,52.0,0,no phone service,DSL,0,1,1,1,1,0,Two year,0,Mailed check,50.2,2554.0,49-60
0301-FIDRB,0,Female,0,1,1,72.0,0,no phone service,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),63.8,4684.3,61-72
0301-KOBTQ,0,Male,0,0,0,32.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,1,Bank transfer (automatic),20.05,614.45,25-36
0302-JOIVN,1,Female,0,1,0,8.0,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,101.15,842.9,0-12
0303-UNCIP,0,Male,0,0,0,41.0,1,1,DSL,0,0,1,0,0,1,One year,0,Mailed check,65.0,2531.8,37-48
0303-WMMRN,0,Male,0,0,0,5.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,1,Mailed check,19.25,86.05,0-12
0305-SQECB,0,Female,0,0,1,11.0,0,no phone service,DSL,1,0,0,1,0,0,One year,1,Mailed check,36.05,402.6,0-12
0306-JAELE,1,Male,0,0,0,5.0,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,96.1,453.4,0-12
0307-BCOPK,0,Female,0,0,0,16.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Mailed check,19.05,326.65,13-24
0308-GIQJT,0,Male,1,0,0,71.0,1,1,Fiber optic,0,1,0,1,1,1,One year,0,Bank transfer (automatic),105.75,7382.85,61-72
0308-IVGOK,0,Female,0,0,0,11.0,0,no phone service,DSL,0,1,1,1,0,0,One year,1,Credit card (automatic),40.4,422.6,0-12
0310-MVLET,1,Female,0,1,1,61.0,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.15,6010.05,61-72
0310-SUCIN,0,Female,0,1,0,71.0,1,0,DSL,1,1,1,1,1,1,One year,1,Bank transfer (automatic),84.8,6046.1,61-72
0310-VQXAM,0,Male,0,0,0,9.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,19.85,178.8,0-12
0311-QYWSS,0,Female,0,0,0,6.0,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.45,314.6,0-12
0311-UNPFF,1,Female,0,0,0,26.0,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),88.8,2274.35,25-36
0314-TKOSI,0,Female,0,0,0,6.0,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,55.15,322.9,0-12
0315-LVCRK,0,Male,0,0,0,11.0,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Electronic check,84.8,888.75,0-12
0318-QUUOB,1,Male,0,1,0,1.0,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.55,80.55,0-12
0318-ZOPWS,0,Female,0,1,0,49.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,1,Bank transfer (automatic),20.15,973.35,49-60
0319-QZTCO,0,Female,0,1,1,3.0,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),58.7,168.6,0-12
0320-DWVTU,0,Female,0,0,0,53.0,1,0,Fiber optic,1,1,1,1,0,1,Two year,0,Mailed check,99.5,5424.25,49-60
0320-JDNQG,1,Male,0,1,1,23.0,1,0,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Electronic check,99.85,2331.3,13-24
0322-CHQRU,1,Male,0,0,0,2.0,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.35,89.5,0-12
0322-YINQP,1,Male,0,0,0,1.0,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.55,48.55,0-12
0323-XWWTN,0,Male,0,0,1,3.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,1,Mailed check,26.4,121.25,0-12
0324-BRPCJ,1,Female,1,1,0,68.0,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,6851.65,61-72
0325-XBFAC,1,Male,0,0,0,8.0,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.7,740.3,0-12
0326-VDYXE,0,Female,0,1,0,70.0,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,97.65,6982.5,61-72
0327-WFZSY,0,Male,0,1,1,39.0,1,1,Fiber optic,0,0,1,0,1,1,One year,0,Electronic check,100.0,3835.55,37-48
0328-GRPMV,1,Female,0,0,0,1.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.1,70.1,0-12
0328-IBUPK,0,Female,0,1,1,51.0,0,no phone service,DSL,1,0,0,1,0,0,Two year,0,Bank transfer (automatic),34.2,1782.0,49-60
0329-GTIAJ,1,Female,0,0,0,3.0,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,97.9,315.3,0-12
0330-BGYZE,0,Male,0,1,0,60.0,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Bank transfer (automatic),102.5,6157.6,49-60
0330-IVZHA,1,Female,0,1,0,5.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.95,330.15,0-12
0334-GDDSO,1,Male,1,0,0,3.0,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,81.35,233.7,0-12
0334-ZFJSR,0,Female,0,1,0,55.0,1,1,DSL,1,1,0,1,0,0,One year,1,Credit card (automatic),66.05,3462.1,49-60
0336-KXKFK,0,Male,0,0,0,72.0,0,no phone service,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),61.2,4390.25,61-72
0336-PIKEI,0,Male,1,1,0,72.0,1,0,DSL,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),74.4,5360.75,61-72
0337-CNPZE,1,Female,0,0,0,41.0,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.3,4443.45,37-48
0343-QLUZP,0,Male,0,0,0,60.0,0,no phone service,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),39.6,2424.5,49-60
0345-HKJVM,1,Female,0,0,0,6.0,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,89.3,577.6,0-12
0345-XMMUG,0,Female,0,1,0,46.0,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),108.9,4854.3,37-48
0347-UBKUZ,0,Female,0,0,0,15.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,19.9,320.45,13-24
0348-SDKOL,1,Female,0,1,0,58.0,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),102.1,5885.4,49-60
0354-VXMJC,0,Male,0,1,1,23.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Credit card (automatic),19.6,426.65,13-24
0354-WYROK,1,Female,1,1,1,31.0,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,98.9,2911.3,25-36
0356-ERHVT,0,Male,0,1,0,11.0,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.9,521.9,0-12
0356-OBMAC,0,Female,1,0,0,56.0,1,1,Fiber optic,0,1,1,1,1,0,Two year,1,Bank transfer (automatic),99.9,5706.3,49-60
0357-NVCRI,0,Female,0,0,1,25.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Credit card (automatic),20.05,471.7,25-36
0361-HJRDX,0,Female,0,0,0,68.0,0,no phone service,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),64.35,4539.6,61-72
0362-RAOQO,0,Female,0,0,0,40.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Credit card (automatic),19.65,830.25,37-48
0362-ZBZWJ,1,Male,0,0,0,36.0,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.9,3067.2,25-36
0363-QJVFX,1,Male,0,0,0,32.0,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Credit card (automatic),108.15,3432.9,25-36
0363-SVHYR,0,Male,0,1,1,71.0,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.85,6263.8,61-72
0365-BZUWY,0,Male,0,1,0,17.0,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,102.55,1742.5,13-24
0365-GXEZS,0,Male,0,1,0,18.0,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,0,Electronic check,78.2,1468.75,13-24
0365-TRTPY,0,Female,0,0,0,37.0,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),91.2,3382.3,37-48
0366-NQSHS,0,Male,0,0,0,2.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,19.35,46.35,0-12
0369-ZGOVK,0,Female,0,1,1,28.0,1,0,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),70.4,1992.2,25-36
0373-AIVNJ,0,Male,0,0,0,9.0,0,no phone service,DSL,1,1,1,0,0,0,One year,0,Mailed check,39.55,373.0,0-12
0374-AACSZ,0,Female,0,0,0,1.0,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,50.15,50.15,0-12
0374-FIUCA,0,Male,0,1,0,65.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,1,Credit card (automatic),20.4,1414.45,61-72
0374-IOEGQ,0,Female,0,0,0,3.0,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.6,122.7,0-12
0375-HVGXO,1,Female,0,0,0,1.0,0,no phone service,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,34.7,34.7,0-12
0376-OIWME,0,Male,0,1,0,36.0,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,93.6,3366.05,25-36
0376-YMCJC,1,Male,0,0,0,23.0,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,90.6,1943.2,13-24
0377-JBKKT,0,Male,0,1,1,22.0,1,0,DSL,1,1,0,1,0,0,Month-to-month,1,Mailed check,57.95,1271.8,13-24
0378-CJKPV,0,Female,0,1,0,72.0,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),112.1,7965.95,61-72
0378-NHQXU,1,Female,0,1,1,17.0,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Electronic check,88.25,1460.65,13-24
0378-TOVMS,1,Female,0,0,0,3.0,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,0,Electronic check,85.8,272.2,0-12
0378-XSZPU,1,Male,0,1,0,58.0,1,0,DSL,1,1,1,0,0,0,One year,0,Credit card (automatic),60.3,3563.8,49-60
0379-DJQHR,0,Male,0,1,1,67.0,1,0,DSL,1,1,1,0,1,1,Two year,0,Credit card (automatic),81.35,5398.6,61-72
0380-NEAVX,0,Male,1,0,0,34.0,1,0,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,99.85,3343.15,25-36
0380-ZCSBI,0,Male,0,0,0,10.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Credit card (automatic),20.0,198.7,0-12
0383-CLDDA,0,Female,0,0,0,69.0,1,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),85.35,5897.4,61-72
0384-LPITE,0,Male,0,0,0,40.0,0,no phone service,DSL,1,1,1,0,1,1,One year,0,Credit card (automatic),62.05,2511.55,37-48
0384-RVBPI,0,Male,0,0,0,20.0,1,0,DSL,1,0,1,0,0,1,Month-to-month,0,Credit card (automatic),64.4,1398.6,13-24
0386-CWRGM,0,Female,0,1,1,46.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Mailed check,19.4,967.85,37-48
0388-EOPEX,1,Female,0,1,0,2.0,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,74.4,139.4,0-12
0390-DCFDQ,1,Female,1,1,0,1.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.45,70.45,0-12
0392-BZIUW,0,Female,0,1,0,72.0,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Credit card (automatic),105.0,7589.8,61-72
0394-YONDK,0,Male,0,1,1,70.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Credit card (automatic),25.15,1790.15,61-72
0396-HUJBP,0,Female,0,0,0,2.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,19.3,44.4,0-12
0396-UKGAI,0,Male,0,0,1,23.0,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),55.3,1284.2,13-24
0396-YCHWO,0,Male,0,1,0,36.0,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.4,3474.2,25-36
0397-GZBBC,1,Male,1,1,0,59.0,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),93.85,5574.75,49-60
0397-ZXWQF,0,Male,0,0,0,67.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Bank transfer (automatic),20.5,1430.95,61-72
0401-WDBXM,0,Male,0,1,1,72.0,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Bank transfer (automatic),105.55,7542.25,61-72
0402-CQAJN,1,Female,0,0,0,37.0,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),101.9,3545.35,37-48
0402-OAMEN,0,Female,0,1,1,72.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Bank transfer (automatic),24.45,1709.1,61-72
0404-AHASP,0,Male,0,1,0,72.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Credit card (automatic),19.7,1421.9,61-72
0404-SWRVG,1,Male,0,0,0,3.0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.4,229.55,0-12
0406-BPDVR,1,Female,1,1,0,54.0,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Credit card (automatic),101.5,5373.1,49-60
0407-BDJKB,1,Male,0,1,0,60.0,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,95.75,5742.9,49-60
0409-WTMPL,0,Female,0,1,0,58.0,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),110.65,6526.65,49-60
0410-IPFTY,0,Female,0,1,0,31.0,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),83.85,2674.15,25-36
0411-EZJZE,0,Female,0,0,0,3.0,1,1,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,60.25,170.5,0-12
0412-UCCNP,0,Male,0,0,0,55.0,1,0,DSL,1,0,1,1,0,0,Two year,1,Electronic check,59.2,3175.85,49-60
0415-MOSGF,1,Female,0,0,0,1.0,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.4,44.4,0-12
0419-YAAPX,0,Male,0,1,0,49.0,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),85.3,4297.95,49-60
0420-BWTPW,1,Male,0,0,1,8.0,0,no phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.5,215.2,0-12
0420-HLGXF,0,Female,1,0,0,39.0,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.75,4036.0,37-48
0420-TXVSG,0,Male,0,1,0,66.0,1,1,DSL,1,1,1,0,0,0,Two year,1,Credit card (automatic),66.1,4428.45,61-72
0422-OHQHQ,0,Female,0,1,1,15.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Mailed check,20.55,295.95,13-24
0422-UXFAP,0,Female,0,1,0,51.0,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,98.85,4947.55,49-60
0423-UDIJQ,0,Male,1,0,0,9.0,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,49.2,447.9,0-12
0426-TIRNE,1,Female,0,0,0,1.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,20.9,20.9,0-12
0428-AXXLJ,0,Male,0,0,0,25.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,1,Bank transfer (automatic),19.5,516.3,25-36
0428-IKYCP,0,Male,0,1,0,22.0,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),87.0,1850.65,13-24
0430-IHCDJ,0,Male,0,0,0,15.0,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,49.0,749.25,13-24
0431-APWVY,1,Female,0,1,1,28.0,1,0,Fiber optic,0,0,0,0,1,1,One year,1,Bank transfer (automatic),90.1,2598.95,25-36
0432-CAJZV,0,Male,0,0,0,3.0,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Mailed check,90.7,237.65,0-12
0434-CSFON,0,Female,0,1,0,47.0,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.5,4707.1,37-48
0436-TWFFZ,0,Female,0,0,0,67.0,1,1,DSL,1,0,1,1,1,1,Two year,1,Mailed check,85.25,5714.2,61-72
0439-IFYUN,0,Female,1,0,0,18.0,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.7,1294.6,13-24
0440-EKDCF,0,Male,0,1,0,62.0,1,0,DSL,0,1,1,1,0,0,Two year,1,Credit card (automatic),60.15,3753.2,61-72
0440-MOGPM,0,Female,0,0,0,41.0,1,1,DSL,0,1,1,0,1,1,One year,1,Electronic check,80.55,3263.9,37-48
0440-QEXBZ,0,Female,0,0,0,44.0,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,50.15,2139.1,37-48
0440-UEDAI,0,Female,0,0,0,53.0,1,0,Fiber optic,0,1,1,1,0,1,One year,1,Credit card (automatic),94.45,5042.75,49-60
0442-TDYUO,0,Male,0,1,0,48.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,1,Mailed check,20.05,1036.0,37-48
0442-ZXKVS,0,Female,1,1,0,54.0,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),115.6,6431.05,49-60
0447-BEMNG,1,Female,0,1,0,48.0,0,no phone service,DSL,1,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),45.3,2145.0,37-48
0447-RXSGD,0,Male,0,0,0,24.0,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),99.65,2404.85,13-24
0448-YZNZE,0,Male,1,1,0,27.0,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,95.55,2510.2,25-36
0454-OKRCT,0,Male,0,0,0,33.0,1,0,Fiber optic,0,1,0,1,0,0,Two year,0,Bank transfer (automatic),80.6,2651.1,25-36
0455-ENTCR,0,Male,0,1,0,66.0,1,1,DSL,1,1,0,1,1,1,Two year,0,Electronic check,85.25,5538.35,61-72
0455-XFASS,0,Female,0,1,1,3.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.55,200.2,0-12
0458-HEUZG,0,Female,0,0,0,13.0,0,no phone service,DSL,0,0,1,1,0,0,Two year,0,Mailed check,35.4,450.4,13-24
0459-SPZHJ,0,Male,0,1,1,63.0,1,1,DSL,1,1,1,0,1,1,Two year,0,Credit card (automatic),83.5,5435.0,61-72
0461-CVKMU,1,Female,0,1,1,23.0,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Electronic check,83.8,1900.25,13-24
0463-TXOAK,0,Male,0,0,1,52.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Credit card (automatic),25.6,1334.5,49-60
0463-WZZKO,0,Male,0,0,0,3.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,1,Credit card (automatic),20.75,67.1,0-12
0463-ZSDNT,0,Male,0,0,0,10.0,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),56.75,503.25,0-12
0464-WJTKO,0,Female,0,1,1,72.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Bank transfer (automatic),20.1,1460.85,61-72
0468-YRPXN,0,Male,0,0,0,29.0,1,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),98.8,2807.1,25-36
0471-ARVMX,0,Female,1,1,0,62.0,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Electronic check,104.85,6312.9,61-72
0471-LVHGK,1,Male,0,1,0,41.0,1,1,DSL,0,0,1,0,1,1,One year,1,Electronic check,73.0,3001.2,37-48
0475-RIJEP,1,Male,0,0,0,43.0,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,77.85,3365.85,37-48
0479-HMSWA,0,Female,0,0,1,26.0,1,0,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,105.45,2715.3,25-36
0480-BIXDE,0,Female,0,1,0,19.0,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,96.8,1743.05,13-24
0480-KYJVA,0,Female,0,1,1,72.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Credit card (automatic),24.25,1784.5,61-72
0481-SUMCB,0,Female,1,0,0,45.0,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),102.15,4735.35,37-48
0484-FFVBJ,0,Male,0,0,0,32.0,1,0,DSL,0,0,0,0,1,1,One year,1,Bank transfer (automatic),64.85,2010.95,25-36
0484-JPBRU,0,Male,0,0,0,41.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,1,Bank transfer (automatic),25.25,996.45,37-48
0485-ZBSLN,0,Male,0,1,1,65.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Credit card (automatic),24.75,1715.1,61-72
0486-HECZI,1,Male,0,1,0,55.0,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,96.75,5238.9,49-60
0486-LGCCH,0,Male,0,1,1,11.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Mailed check,19.65,225.75,0-12
0487-CRLZF,0,Female,0,0,0,49.0,1,0,DSL,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),74.45,3721.9,49-60
0487-RPVUM,0,Male,0,1,0,61.0,1,1,Fiber optic,1,0,1,1,1,0,Month-to-month,0,Bank transfer (automatic),99.4,5943.65,61-72
0487-VVUVK,0,Male,0,1,1,25.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,1,Mailed check,19.15,477.6,25-36
0488-GSLFR,1,Female,0,0,0,1.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.5,69.5,0-12
0489-WMEMG,0,Female,0,0,1,23.0,1,0,DSL,0,0,0,1,0,0,One year,1,Electronic check,49.45,1119.35,13-24
0491-KAPQG,0,Male,0,0,0,21.0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.7,1558.7,13-24
0495-RVCBF,1,Female,0,0,0,1.0,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.7,79.7,0-12
0495-ZBNGW,1,Male,1,1,0,5.0,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),79.9,343.95,0-12
0496-AHOOK,0,Male,0,1,0,24.0,1,0,DSL,1,0,0,1,1,1,One year,0,Bank transfer (automatic),74.4,1712.9,13-24
0504-HHAPI,1,Female,1,0,0,27.0,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Credit card (automatic),88.3,2467.75,25-36
0505-SPOOW,0,Female,0,1,0,70.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Bank transfer (automatic),19.8,1397.65,61-72
0506-LVNGN,1,Female,1,0,0,5.0,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),75.55,349.65,0-12
0506-YLVKJ,0,Male,0,1,1,46.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,1,Mailed check,20.2,917.45,37-48
